emi_id,member_id,plan_id,group_id,plan_emi,emi_no,total_emi,emi_status,divident,slot_number,gst_percentage,plan_emi_after_gst,is_gst_included,gst_amount,is_chit_taken,chit_amount,chit_emi_months,chit_emi,return_chit_amount,return_factor,chit_interest,return_chit_amount_final,chit_status,revised_emi,is_emi_due,penality_amount,rate_of_interest,after_penality_amount,revised_emi_after_penality,is_partial_payment,partial_paid_amount,amount_due,emi_month,mode,added_date,update_date
428,2,6,9,10000,10,10,due,,102201L605,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-10-14 11:33:42","0000-00-00 00:00:00"
429,6,6,9,10000,1,10,due,,102201L606,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Oct,2022",,"2022-10-14 11:33:45","0000-00-00 00:00:00"
430,6,6,9,10000,2,10,due,,102201L606,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Nov,2022",,"2022-10-14 11:33:45","0000-00-00 00:00:00"
431,6,6,9,10000,3,10,due,,102201L606,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Dec,2022",,"2022-10-14 11:33:45","0000-00-00 00:00:00"
432,6,6,9,10000,4,10,due,,102201L606,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jan,2023",,"2022-10-14 11:33:45","0000-00-00 00:00:00"
433,6,6,9,10000,5,10,due,,102201L606,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Feb,2023",,"2022-10-14 11:33:45","0000-00-00 00:00:00"
434,6,6,9,10000,6,10,due,,102201L606,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Mar,2023",,"2022-10-14 11:33:45","0000-00-00 00:00:00"
435,6,6,9,10000,7,10,due,,102201L606,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Apr,2023",,"2022-10-14 11:33:45","0000-00-00 00:00:00"
436,6,6,9,10000,8,10,due,,102201L606,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"May,2023",,"2022-10-14 11:33:45","0000-00-00 00:00:00"
437,6,6,9,10000,9,10,due,,102201L606,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jun,2023",,"2022-10-14 11:33:45","0000-00-00 00:00:00"
438,6,6,9,10000,10,10,due,,102201L606,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-10-14 11:33:45","0000-00-00 00:00:00"
439,1,6,9,10000,1,10,paid,,102201L607,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Oct,2022",,"2022-10-14 11:33:48","0000-00-00 00:00:00"
440,1,6,9,10000,2,10,due,,102201L607,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Nov,2022",,"2022-10-14 11:33:48","0000-00-00 00:00:00"
441,1,6,9,10000,3,10,due,,102201L607,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Dec,2022",,"2022-10-14 11:33:48","0000-00-00 00:00:00"
442,1,6,9,10000,4,10,due,,102201L607,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jan,2023",,"2022-10-14 11:33:48","0000-00-00 00:00:00"
443,1,6,9,10000,5,10,due,,102201L607,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Feb,2023",,"2022-10-14 11:33:48","0000-00-00 00:00:00"
444,1,6,9,10000,6,10,due,,102201L607,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Mar,2023",,"2022-10-14 11:33:48","0000-00-00 00:00:00"
445,1,6,9,10000,7,10,due,,102201L607,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Apr,2023",,"2022-10-14 11:33:48","0000-00-00 00:00:00"
446,1,6,9,10000,8,10,due,,102201L607,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"May,2023",,"2022-10-14 11:33:48","0000-00-00 00:00:00"
447,1,6,9,10000,9,10,due,,102201L607,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jun,2023",,"2022-10-14 11:33:48","0000-00-00 00:00:00"
448,1,6,9,10000,10,10,due,,102201L607,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-10-14 11:33:48","0000-00-00 00:00:00"
449,5,6,9,10000,1,10,due,,102201L608,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Oct,2022",,"2022-10-14 11:33:52","0000-00-00 00:00:00"
450,5,6,9,10000,2,10,due,,102201L608,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Nov,2022",,"2022-10-14 11:33:52","0000-00-00 00:00:00"
451,5,6,9,10000,3,10,due,,102201L608,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Dec,2022",,"2022-10-14 11:33:52","0000-00-00 00:00:00"
452,5,6,9,10000,4,10,due,,102201L608,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jan,2023",,"2022-10-14 11:33:52","0000-00-00 00:00:00"
453,5,6,9,10000,5,10,due,,102201L608,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Feb,2023",,"2022-10-14 11:33:52","0000-00-00 00:00:00"
454,5,6,9,10000,6,10,due,,102201L608,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Mar,2023",,"2022-10-14 11:33:52","0000-00-00 00:00:00"
455,5,6,9,10000,7,10,due,,102201L608,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Apr,2023",,"2022-10-14 11:33:52","0000-00-00 00:00:00"
456,5,6,9,10000,8,10,due,,102201L608,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"May,2023",,"2022-10-14 11:33:52","0000-00-00 00:00:00"
457,5,6,9,10000,9,10,due,,102201L608,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jun,2023",,"2022-10-14 11:33:52","0000-00-00 00:00:00"
458,5,6,9,10000,10,10,due,,102201L608,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-10-14 11:33:52","0000-00-00 00:00:00"
459,1,6,9,10000,1,10,paid,,102201L609,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Oct,2022",,"2022-10-14 11:33:56","0000-00-00 00:00:00"
460,1,6,9,10000,2,10,due,,102201L609,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Nov,2022",,"2022-10-14 11:33:56","0000-00-00 00:00:00"
461,1,6,9,10000,3,10,due,,102201L609,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Dec,2022",,"2022-10-14 11:33:56","0000-00-00 00:00:00"
462,1,6,9,10000,4,10,due,,102201L609,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jan,2023",,"2022-10-14 11:33:56","0000-00-00 00:00:00"
463,1,6,9,10000,5,10,due,,102201L609,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Feb,2023",,"2022-10-14 11:33:56","0000-00-00 00:00:00"
464,1,6,9,10000,6,10,due,,102201L609,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Mar,2023",,"2022-10-14 11:33:56","0000-00-00 00:00:00"
465,1,6,9,10000,7,10,due,,102201L609,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Apr,2023",,"2022-10-14 11:33:56","0000-00-00 00:00:00"
466,1,6,9,10000,8,10,due,,102201L609,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"May,2023",,"2022-10-14 11:33:56","0000-00-00 00:00:00"
467,1,6,9,10000,9,10,due,,102201L609,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jun,2023",,"2022-10-14 11:33:56","0000-00-00 00:00:00"
468,1,6,9,10000,10,10,due,,102201L609,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-10-14 11:33:56","0000-00-00 00:00:00"
469,6,6,9,10000,1,10,due,,102201L610,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Oct,2022",,"2022-10-14 11:34:01","0000-00-00 00:00:00"
470,6,6,9,10000,2,10,due,,102201L610,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Nov,2022",,"2022-10-14 11:34:01","0000-00-00 00:00:00"
471,6,6,9,10000,3,10,due,,102201L610,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Dec,2022",,"2022-10-14 11:34:01","0000-00-00 00:00:00"
472,6,6,9,10000,4,10,due,,102201L610,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jan,2023",,"2022-10-14 11:34:01","0000-00-00 00:00:00"
473,6,6,9,10000,5,10,due,,102201L610,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Feb,2023",,"2022-10-14 11:34:01","0000-00-00 00:00:00"
474,6,6,9,10000,6,10,due,,102201L610,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Mar,2023",,"2022-10-14 11:34:01","0000-00-00 00:00:00"
475,6,6,9,10000,7,10,due,,102201L610,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Apr,2023",,"2022-10-14 11:34:01","0000-00-00 00:00:00"
476,6,6,9,10000,8,10,due,,102201L610,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"May,2023",,"2022-10-14 11:34:01","0000-00-00 00:00:00"
477,6,6,9,10000,9,10,due,,102201L610,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jun,2023",,"2022-10-14 11:34:01","0000-00-00 00:00:00"
478,6,6,9,10000,10,10,due,,102201L610,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-10-14 11:34:01","0000-00-00 00:00:00"
479,2,6,10,10000,1,10,due,,102201L6011,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Oct,2022",,"2022-10-14 11:34:09","0000-00-00 00:00:00"
480,2,6,10,10000,2,10,due,,102201L6011,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Nov,2022",,"2022-10-14 11:34:09","0000-00-00 00:00:00"
481,2,6,10,10000,3,10,due,,102201L6011,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Dec,2022",,"2022-10-14 11:34:09","0000-00-00 00:00:00"
482,2,6,10,10000,4,10,due,,102201L6011,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jan,2023",,"2022-10-14 11:34:09","0000-00-00 00:00:00"
483,2,6,10,10000,5,10,due,,102201L6011,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Feb,2023",,"2022-10-14 11:34:09","0000-00-00 00:00:00"
484,2,6,10,10000,6,10,due,,102201L6011,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Mar,2023",,"2022-10-14 11:34:09","0000-00-00 00:00:00"
485,2,6,10,10000,7,10,due,,102201L6011,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Apr,2023",,"2022-10-14 11:34:09","0000-00-00 00:00:00"
486,2,6,10,10000,8,10,due,,102201L6011,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"May,2023",,"2022-10-14 11:34:09","0000-00-00 00:00:00"
487,2,6,10,10000,9,10,due,,102201L6011,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jun,2023",,"2022-10-14 11:34:09","0000-00-00 00:00:00"
488,2,6,10,10000,10,10,due,,102201L6011,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-10-14 11:34:09","0000-00-00 00:00:00"
489,2,6,10,10000,1,10,due,,102201L6012,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Oct,2022",,"2022-10-14 11:34:17","0000-00-00 00:00:00"
490,2,6,10,10000,2,10,due,,102201L6012,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Nov,2022",,"2022-10-14 11:34:17","0000-00-00 00:00:00"
491,2,6,10,10000,3,10,due,,102201L6012,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Dec,2022",,"2022-10-14 11:34:17","0000-00-00 00:00:00"
492,2,6,10,10000,4,10,due,,102201L6012,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jan,2023",,"2022-10-14 11:34:17","0000-00-00 00:00:00"
493,2,6,10,10000,5,10,due,,102201L6012,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Feb,2023",,"2022-10-14 11:34:17","0000-00-00 00:00:00"
494,2,6,10,10000,6,10,due,,102201L6012,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Mar,2023",,"2022-10-14 11:34:17","0000-00-00 00:00:00"
495,2,6,10,10000,7,10,due,,102201L6012,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Apr,2023",,"2022-10-14 11:34:17","0000-00-00 00:00:00"
496,2,6,10,10000,8,10,due,,102201L6012,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"May,2023",,"2022-10-14 11:34:17","0000-00-00 00:00:00"
497,2,6,10,10000,9,10,due,,102201L6012,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jun,2023",,"2022-10-14 11:34:17","0000-00-00 00:00:00"
498,2,6,10,10000,10,10,due,,102201L6012,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-10-14 11:34:17","0000-00-00 00:00:00"
499,1,6,10,10000,1,10,paid,,102201L620,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Oct,2022",,"2022-10-14 11:34:49","0000-00-00 00:00:00"
500,1,6,10,10000,2,10,due,,102201L620,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Nov,2022",,"2022-10-14 11:34:49","0000-00-00 00:00:00"
501,1,6,10,10000,3,10,due,,102201L620,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Dec,2022",,"2022-10-14 11:34:49","0000-00-00 00:00:00"
502,1,6,10,10000,4,10,due,,102201L620,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jan,2023",,"2022-10-14 11:34:49","0000-00-00 00:00:00"
503,1,6,10,10000,5,10,due,,102201L620,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Feb,2023",,"2022-10-14 11:34:49","0000-00-00 00:00:00"
504,1,6,10,10000,6,10,due,,102201L620,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Mar,2023",,"2022-10-14 11:34:49","0000-00-00 00:00:00"
505,1,6,10,10000,7,10,due,,102201L620,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Apr,2023",,"2022-10-14 11:34:49","0000-00-00 00:00:00"
506,1,6,10,10000,8,10,due,,102201L620,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"May,2023",,"2022-10-14 11:34:49","0000-00-00 00:00:00"
507,1,6,10,10000,9,10,due,,102201L620,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jun,2023",,"2022-10-14 11:34:49","0000-00-00 00:00:00"
508,1,6,10,10000,10,10,due,,102201L620,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-10-14 11:34:49","0000-00-00 00:00:00"
509,1,6,10,10000,1,10,paid,,102201L6013,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Oct,2022",,"2022-10-14 11:34:55","0000-00-00 00:00:00"
510,1,6,10,10000,2,10,due,,102201L6013,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Nov,2022",,"2022-10-14 11:34:55","0000-00-00 00:00:00"
511,1,6,10,10000,3,10,due,,102201L6013,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Dec,2022",,"2022-10-14 11:34:55","0000-00-00 00:00:00"
512,1,6,10,10000,4,10,due,,102201L6013,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jan,2023",,"2022-10-14 11:34:55","0000-00-00 00:00:00"
513,1,6,10,10000,5,10,due,,102201L6013,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Feb,2023",,"2022-10-14 11:34:55","0000-00-00 00:00:00"
514,1,6,10,10000,6,10,due,,102201L6013,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Mar,2023",,"2022-10-14 11:34:55","0000-00-00 00:00:00"
515,1,6,10,10000,7,10,due,,102201L6013,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Apr,2023",,"2022-10-14 11:34:55","0000-00-00 00:00:00"
516,1,6,10,10000,8,10,due,,102201L6013,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"May,2023",,"2022-10-14 11:34:55","0000-00-00 00:00:00"
517,1,6,10,10000,9,10,due,,102201L6013,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jun,2023",,"2022-10-14 11:34:55","0000-00-00 00:00:00"
518,1,6,10,10000,10,10,due,,102201L6013,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-10-14 11:34:55","0000-00-00 00:00:00"
519,9,6,10,10000,1,10,due,,102201L6014,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Oct,2022",,"2022-10-14 11:35:00","0000-00-00 00:00:00"
520,9,6,10,10000,2,10,due,,102201L6014,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Nov,2022",,"2022-10-14 11:35:00","0000-00-00 00:00:00"
521,9,6,10,10000,3,10,due,,102201L6014,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Dec,2022",,"2022-10-14 11:35:00","0000-00-00 00:00:00"
522,9,6,10,10000,4,10,due,,102201L6014,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jan,2023",,"2022-10-14 11:35:00","0000-00-00 00:00:00"
523,9,6,10,10000,5,10,due,,102201L6014,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Feb,2023",,"2022-10-14 11:35:00","0000-00-00 00:00:00"
524,9,6,10,10000,6,10,due,,102201L6014,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Mar,2023",,"2022-10-14 11:35:00","0000-00-00 00:00:00"
525,9,6,10,10000,7,10,due,,102201L6014,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Apr,2023",,"2022-10-14 11:35:00","0000-00-00 00:00:00"
526,9,6,10,10000,8,10,due,,102201L6014,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"May,2023",,"2022-10-14 11:35:00","0000-00-00 00:00:00"
527,9,6,10,10000,9,10,due,,102201L6014,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jun,2023",,"2022-10-14 11:35:00","0000-00-00 00:00:00"
528,9,6,10,10000,10,10,due,,102201L6014,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-10-14 11:35:00","0000-00-00 00:00:00"
529,8,6,10,10000,1,10,due,,102201L6015,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Oct,2022",,"2022-10-14 11:35:05","0000-00-00 00:00:00"
530,8,6,10,10000,2,10,due,,102201L6015,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Nov,2022",,"2022-10-14 11:35:05","0000-00-00 00:00:00"
531,8,6,10,10000,3,10,due,,102201L6015,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Dec,2022",,"2022-10-14 11:35:05","0000-00-00 00:00:00"
532,8,6,10,10000,4,10,due,,102201L6015,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jan,2023",,"2022-10-14 11:35:05","0000-00-00 00:00:00"
533,8,6,10,10000,5,10,due,,102201L6015,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Feb,2023",,"2022-10-14 11:35:05","0000-00-00 00:00:00"
534,8,6,10,10000,6,10,due,,102201L6015,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Mar,2023",,"2022-10-14 11:35:05","0000-00-00 00:00:00"
